144 2022-06-27
4101 -368 54 
4101 -370 53 
4101 -373 53 
4101 -375 53 
4101 -377 53 
4101 -379 53 
4101 -380 53 
4101 -382 53 
4101 -384 53 
4101 -385 52 
4101 -386 52 
4101 -388 52 
4101 -389 52 
4101 -390 52 
4101 -391 52 
4100 -391 51 
4100 -392 51 
4100 -392 50 
4101 -392 50 
4101 -393 50 
4101 -393 49 
4101 -393 49 
4102 -393 48 
4102 -392 47 
4103 -392 48 
4104 -392 48 
4104 -392 49 
4105 -392 49 
4106 -391 49 
4107 -391 49 
4108 -390 49 
4108 -398 46 
4109 -398 46 
4111 -398 46 
4112 -398 46 
4114 -397 45 
4116 -397 45 
4118 -397 45 
4121 -397 45 
4123 -397 45 
4126 -397 45 
4129 -397 44 
4132 -397 44 
4135 -397 44 
4138 -397 44 
4141 -397 44 
4145 -397 44 
4148 -397 44 
4152 -397 44 
4155 -397 44 
4159 -397 44 
4163 -397 44 
4167 -397 44 
4171 -397 44 
4175 -397 44 
4179 -397 43 
4183 -396 43 
4187 -396 43 
4191 -396 43 
4195 -396 43 
4199 -396 43 
4204 -396 43 
4208 -396 43 
4212 -396 43 
4217 -397 43 
4221 -397 44 
4224 -397 44 
4228 -397 44 
4231 -397 44 
4233 -397 45 
4236 -397 45 
4237 -398 46 
4239 -398 46 
4240 -398 47 
4241 -399 48 
4241 -399 49 
4241 -399 48 
4240 -398 47 
4239 -398 47 
4238 -398 46 
4236 -398 46 
4234 -398 46 
4233 -398 46 
4231 -397 45 
4228 -397 45 
4226 -397 45 
4224 -397 45 
4221 -397 45 
4218 -397 45 
4215 -397 44 
4212 -397 44 
4209 -397 44 
4206 -397 44 
4203 -397 44 
4199 -397 44 
4196 -397 44 
4192 -397 44 
4188 -397 44 
4185 -397 44 
4181 -397 44 
4177 -397 44 
4177 -406 51 
4173 -412 51 
4168 -417 51 
4164 -423 50 
4160 -428 50 
4156 -433 50 
4152 -438 50 
4148 -443 50 
4143 -448 50 
4139 -452 50 
4135 -457 50 
4130 -461 50 
4126 -466 49 
4121 -470 49 
4117 -474 49 
4112 -478 49 
4108 -482 49 
4103 -485 49 
4098 -489 49 
4094 -492 49 
4089 -495 49 
4084 -499 48 
4079 -502 48 
4075 -505 48 
4070 -507 48 
4065 -510 48 
4060 -513 48 
4055 -515 48 
4050 -517 47 
4045 -520 47 
4040 -522 47 
4035 -524 47 
4030 -526 47 
4025 -527 47 
4019 -529 47 
4014 -531 46 
4009 -532 46 
4004 -533 46 
3998 -534 46 
3993 -536 46 
3988 -537 46 
3982 -537 45 
3977 -538 45 
3971 -539 45 
3966 -539 45 
3960 -540 45 
3954 -540 44 
3949 -540 44 
3943 -540 44 
3937 -540 43 
3931 -540 43 
3926 -540 43 
3921 -540 44 
3915 -540 44 
3909 -539 44 
3904 -539 44 
3898 -539 45 
3892 -538 45 
3887 -537 45 
3881 -536 45 
3875 -535 45 
3869 -534 45 
3863 -533 46 
3858 -532 46 
3852 -530 46 
3846 -529 46 
3840 -527 46 
3834 -526 46 
3828 -524 46 
3822 -522 46 
3815 -520 46 
3809 -518 46 
3803 -516 46 
3797 -514 47 
3791 -512 47 
3785 -509 47 
3778 -507 47 
3772 -504 47 
3766 -501 47 
3760 -499 47 
3753 -496 47 
3747 -493 47 
3740 -490 47 
3734 -487 47 
3728 -483 47 
3721 -480 47 
3715 -477 47 
3708 -473 47 
3702 -469 48 
3695 -466 48 
3689 -462 48 
3682 -458 48 
3675 -454 48 
3669 -450 48 
3659 -446 42 
3653 -446 42 
3646 -446 42 
3640 -446 42 
3634 -446 42 
3632 -455 49 
3625 -461 49 
3619 -467 49 
3613 -472 49 
3607 -477 49 
3600 -482 49 
3594 -487 49 
3588 -492 49 
3582 -497 49 
3575 -502 48 
3569 -506 48 
3562 -511 48 
3556 -515 48 
3549 -519 48 
3543 -523 48 
3536 -527 48 
3530 -531 48 
3523 -535 48 
3517 -538 48 
3510 -541 47 
3504 -545 47 
3497 -548 47 
3490 -551 47 
3484 -554 47 
3477 -557 47 
3470 -559 47 
3463 -562 47 
3457 -564 46 
3450 -567 46 
3443 -569 46 
3436 -571 46 
3429 -573 46 
3422 -575 46 
3415 -577 46 
3409 -578 46 
3402 -580 45 
3395 -581 45 
3388 -583 45 
3381 -584 45 
3374 -585 45 
3366 -586 45 
3359 -587 44 
3352 -588 44 
3345 -588 44 
3338 -589 44 
3331 -589 44 
3324 -589 43 
3316 -590 43 
3309 -590 43 
3302 -590 42 
3294 -589 42 
3287 -589 42 
3280 -589 43 
3273 -589 43 
3266 -589 43 
3259 -589 44 
3252 -588 44 
3245 -587 44 
3237 -587 44 
3230 -586 44 
3223 -585 44 
3215 -584 45 
3208 -583 45 
3201 -581 45 
3193 -580 45 
3186 -579 45 
3179 -577 45 
3171 -575 45 
3164 -574 45 
3156 -572 45 
3149 -570 46 
3141 -568 46 
3134 -566 46 
3126 -564 46 
3119 -561 46 
3111 -559 46 
3104 -556 46 
3096 -554 46 
3088 -551 46 
3081 -548 46 
3071 -545 41 
3064 -545 41 
3056 -546 41 
3049 -546 42 
3043 -546 42 
3036 -546 42 
3029 -546 42 
3023 -546 42 
3016 -546 42 
3010 -546 42 
3004 -546 42 
2998 -546 42 
2995 -555 49 
2989 -561 49 
2983 -567 49 
2977 -572 49 
2970 -577 49 
2964 -582 49 
2958 -587 49 
2952 -592 49 
2945 -597 49 
2939 -602 48 
2933 -606 48 
2926 -611 48 
2928 -619 56 
2927 -622 55 
2927 -625 55 
2927 -628 54 
2927 -630 54 
2927 -631 54 
2926 -633 53 
2926 -634 53 
2926 -635 53 
2926 -635 52 
2926 -636 52 
2925 -636 51 
2925 -636 51 
2925 -636 51 
2925 -636 50 
2925 -636 50 
2925 -636 51 
2925 -636 51 
2925 -636 51 
2925 -635 51 
2925 -635 51 
2926 -635 51 
2926 -634 52 
2926 -634 52 
2926 -633 52 
2926 -633 52 
2926 -632 52 
2926 -632 52 
2926 -631 52 
2926 -630 52 
2926 -630 52 
2926 -629 52 
2926 -629 52 
2926 -628 52 
2926 -627 52 
2926 -627 52 
2926 -626 52 
2925 -625 51 
2925 -624 51 
2926 -623 51 
2926 -622 51 
2926 -622 51 
2926 -621 51 
2926 -620 50 
2927 -619 50 
2927 -619 50 
2927 -618 50 
2928 -617 50 
2928 -616 50 
2928 -615 50 
2929 -614 50 
2930 -613 50 
2930 -612 50 
2931 -610 50 
2932 -609 50 
2933 -607 51 
2934 -605 51 
2935 -604 51 
2936 -602 51 
2937 -600 51 
2938 -598 51 
2939 -595 51 
2941 -593 51 
2942 -591 51 
2943 -588 51 
2945 -586 51 
2946 -583 51 
2948 -581 51 
2950 -578 51 
2951 -575 51 
2953 -572 51 
2955 -569 51 
2956 -566 51 
2958 -562 51 
2960 -559 51 
2962 -556 51 
2964 -552 51 
2964 -547 45 
2966 -547 45 
2968 -547 45 
2971 -547 45 
2974 -547 44 
2977 -547 44 
2980 -547 44 
2983 -547 44 
2986 -547 44 
2989 -547 44 
2993 -547 44 
2996 -547 44 
3000 -547 44 
3003 -547 44 
3007 -547 44 
3011 -547 44 
3015 -547 44 
3019 -547 44 
3023 -547 43 
3027 -547 43 
3031 -546 43 
3035 -546 43 
3039 -546 43 
3043 -546 43 
3048 -546 43 
3052 -546 43 
3056 -546 43 
3061 -546 43 
3065 -546 43 
3070 -546 43 
3074 -546 43 
3079 -546 43 
3083 -546 43 
3088 -546 43 
3092 -546 43 
3097 -546 43 
3101 -546 43 
3106 -546 43 
3111 -546 43 
3115 -546 43 
3120 -546 43 
3125 -546 43 
3129 -546 43 
3134 -546 43 
3139 -546 43 
3143 -546 43 
3148 -546 43 
3153 -546 43 
3157 -546 43 
3162 -546 43 
3167 -546 43 
3172 -546 43 
3177 -546 43 
3181 -546 43 
3186 -546 43 
3190 -546 43 
3194 -547 44 
3198 -547 44 
3200 -547 45 
3203 -547 45 
3205 -548 46 
3206 -548 46 
3207 -548 47 
3208 -548 47 
3209 -549 48 
3209 -549 49 
3208 -549 48 
3207 -548 47 
3206 -548 47 
3205 -548 46 
3203 -548 46 
3202 -548 46 
3200 -548 45 
3197 -547 45 
3195 -547 45 
3193 -547 45 
3190 -547 45 
3187 -547 45 
3185 -547 44 
3182 -547 44 
3179 -547 44 
3175 -547 44 
3172 -547 44 
3169 -547 44 
3165 -547 44 
3162 -547 44 
3158 -547 44 
3154 -547 44 
3150 -547 44 
3147 -547 44 
3143 -547 44 
3139 -547 44 
3135 -547 43 
3131 -546 43 
3126 -546 43 
3122 -546 43 
3118 -546 43 
3114 -546 43 
3109 -546 43 
3105 -546 43 
3101 -546 43 
3096 -546 43 
3092 -546 43 
3088 -546 43 
3083 -546 43 
3079 -546 43 
3074 -546 43 
3069 -546 43 
3065 -546 43 
3060 -546 43 
3056 -546 43 
3051 -546 43 
3046 -546 43 
3042 -546 43 
3037 -546 43 
3032 -546 43 
3028 -546 43 
3023 -546 43 
3018 -546 43 
3014 -546 43 
3009 -546 43 
3004 -546 43 
2999 -546 43 
2995 -546 43 
2990 -546 43 
2985 -546 43 
2980 -546 43 
2979 -556 50 
2974 -561 50 
2970 -567 50 
2965 -572 50 
2960 -578 50 
2955 -583 50 
2950 -588 50 
2945 -593 49 
2940 -598 49 
2934 -602 49 
2929 -607 49 
2928 -615 56 
2927 -618 55 
2927 -621 55 
2927 -624 54 
2927 -626 54 
2927 -628 54 
2926 -629 53 
2926 -630 53 
2926 -631 53 
2926 -632 52 
2926 -632 52 
2926 -632 52 
2925 -633 51 
2925 -633 51 
2925 -632 50 
2925 -632 50 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -631 51 
2926 -631 52 
2926 -630 52 
2926 -630 52 
2926 -629 52 
2926 -629 52 
2926 -628 52 
2926 -628 52 
2926 -627 52 
2926 -626 52 
2926 -626 52 
2926 -625 52 
2926 -624 52 
2926 -624 52 
2926 -623 52 
2926 -622 52 
2926 -622 52 
2926 -621 52 
2926 -620 52 
2926 -620 52 
2925 -619 51 
2925 -618 51 
2926 -617 51 
2926 -616 51 
2926 -615 51 
2926 -615 51 
2926 -614 50 
2927 -613 50 
2927 -612 50 
2927 -612 50 
2927 -611 50 
2928 -610 50 
2928 -609 50 
2929 -608 50 
2930 -607 50 
2930 -605 50 
2931 -604 50 
2932 -602 50 
2933 -601 51 
2934 -599 51 
2935 -597 51 
2936 -595 51 
2937 -593 51 
2938 -591 51 
2939 -589 51 
2941 -587 51 
2942 -584 51 
2943 -582 51 
2945 -579 51 
2946 -577 51 
2948 -574 51 
2950 -571 51 
2951 -568 51 
2953 -565 51 
2955 -562 51 
2956 -559 51 
2958 -556 51 
2960 -553 51 
2959 -547 45 
2962 -547 45 
2964 -547 45 
2966 -547 45 
2969 -547 45 
2971 -547 45 
2974 -547 44 
2977 -547 44 
2980 -547 44 
2983 -547 44 
2987 -547 44 
2990 -547 44 
2994 -547 44 
2997 -547 44 
3001 -547 44 
3005 -547 44 
3008 -547 44 
3012 -547 44 
3016 -547 44 
3020 -547 43 
3024 -547 43 
3028 -546 43 
3032 -546 43 
3037 -546 43 
3041 -546 43 
3045 -546 43 
3049 -546 43 
3054 -546 43 
3058 -546 43 
3063 -546 43 
3067 -546 43 
3071 -546 43 
3076 -546 43 
3080 -546 43 
3085 -546 43 
3089 -546 43 
3094 -546 43 
3099 -546 43 
3103 -546 43 
3108 -546 43 
3112 -546 43 
3117 -546 43 
3122 -546 43 
3126 -546 43 
3131 -546 43 
3136 -546 43 
3141 -546 43 
3145 -546 43 
3150 -546 43 
3155 -546 43 
3159 -546 43 
3164 -546 43 
3169 -546 43 
3174 -546 43 
3178 -546 43 
3183 -546 43 
3188 -546 43 
3193 -546 43 
3198 -546 43 
3202 -546 43 
3207 -546 43 
3212 -546 43 
3217 -546 43 
3222 -546 43 
3226 -546 43 
3231 -546 43 
3236 -546 43 
3241 -546 43 
3246 -546 43 
3251 -546 43 
3255 -546 43 
3260 -546 43 
3265 -546 43 
3270 -546 43 
3275 -546 43 
3280 -546 43 
3284 -546 43 
3289 -546 43 
3294 -546 43 
3299 -546 43 
3304 -546 43 
3309 -546 43 
3313 -546 43 
3318 -546 43 
3323 -546 43 
3328 -546 43 
3333 -546 43 
3338 -547 44 
3343 -547 44 
3348 -546 45 
3353 -546 45 
3358 -546 45 
3364 -545 45 
3369 -545 45 
3374 -544 45 
3379 -543 46 
3384 -542 46 
3389 -541 46 
3395 -540 46 
3400 -539 46 
3405 -537 46 
3411 -536 46 
3416 -534 46 
3421 -533 46 
3427 -531 47 
3432 -529 47 
3438 -527 47 
3443 -525 47 
3449 -523 47 
3454 -521 47 
3460 -518 47 
3466 -516 47 
3471 -513 47 
3477 -511 47 
3483 -508 47 
3488 -505 47 
3494 -502 47 
3500 -500 47 
3506 -496 48 
3512 -493 48 
3518 -490 48 
3523 -487 48 
3529 -483 48 
3535 -480 48 
3541 -476 48 
3547 -473 48 
3553 -469 48 
3559 -465 48 
3565 -461 48 
3572 -457 48 
3578 -453 48 
3581 -446 42 
3586 -446 42 
3592 -446 43 
3597 -446 43 
3601 -446 43 
3606 -446 43 
3610 -446 43 
3614 -447 44 
3618 -447 44 
3621 -447 44 
3623 -447 45 
3625 -447 45 
3627 -448 46 
3628 -448 46 
3629 -448 47 
3630 -449 48 
3631 -449 49 
3630 -449 48 
3629 -448 47 
3628 -448 47 
3627 -448 46 
3625 -448 46 
3623 -448 46 
3622 -448 46 
3620 -447 45 
3617 -447 45 
3615 -447 45 
3612 -447 45 
3610 -447 45 
3607 -447 45 
3604 -447 44 
3601 -447 44 
3598 -447 44 
3595 -447 44 
3591 -447 44 
3588 -447 44 
3584 -447 44 
3581 -447 44 
3577 -447 44 
3573 -447 44 
3569 -447 44 
3565 -447 44 
3561 -447 44 
3557 -447 44 
3553 -446 43 
3549 -446 43 
3549 -456 51 
3544 -462 51 
3540 -467 50 
3536 -473 50 
3532 -478 50 
3527 -483 50 
3523 -488 50 
3518 -493 50 
3514 -498 50 
3509 -502 50 
3505 -507 50 
3500 -511 49 
3495 -516 49 
3491 -520 49 
3486 -524 49 
3481 -528 49 
3477 -531 49 
3472 -535 49 
3467 -539 49 
3462 -542 49 
3457 -545 48 
3452 -548 48 
3447 -552 48 
3442 -554 48 
3437 -557 48 
3432 -560 48 
3427 -563 48 
3422 -565 48 
3417 -567 47 
3411 -570 47 
3406 -572 47 
3401 -574 47 
3396 -576 47 
3390 -577 47 
3385 -579 47 
3379 -580 46 
3374 -582 46 
3369 -583 46 
3363 -584 46 
3358 -585 46 
3352 -586 46 
3346 -587 45 
3341 -588 45 
3335 -589 45 
3329 -589 45 
3324 -590 45 
3318 -590 44 
3312 -590 44 
3306 -590 44 
3300 -590 43 
3294 -590 43 
3289 -590 43 
3283 -590 44 
3277 -590 44 
3272 -589 44 
3266 -589 44 
3260 -588 45 
3254 -588 45 
3248 -587 45 
3242 -586 45 
3236 -585 45 
3230 -584 45 
3224 -583 45 
3218 -582 46 
3212 -580 46 
3206 -579 46 
3200 -577 46 
3194 -576 46 
3188 -574 46 
3182 -572 46 
3175 -570 46 
3169 -568 46 
3163 -566 46 
3156 -564 46 
3150 -562 47 
3144 -559 47 
3137 -557 47 
3131 -554 47 
3125 -551 47 
3118 -549 47 
3109 -546 42 
3103 -546 42 
3097 -546 42 
3091 -546 42 
3085 -546 42 
3079 -546 42 
3073 -546 42 
3067 -546 42 
3061 -546 42 
3056 -546 42 
3050 -546 42 
3044 -546 42 
3039 -546 42 
3033 -546 42 
3028 -546 42 
3022 -546 42 
3017 -546 43 
3012 -546 43 
3006 -546 43 
3001 -546 43 
2996 -546 43 
2991 -546 43 
2985 -546 43 
2984 -556 50 
2978 -561 50 
2973 -567 50 
2968 -572 50 
2962 -578 50 
2957 -583 49 
2951 -588 49 
2946 -593 49 
2941 -597 49 
2935 -602 49 
2929 -607 49 
2928 -615 56 
2927 -618 55 
2927 -621 55 
2927 -624 54 
2927 -626 54 
2927 -628 54 
2926 -629 53 
2926 -630 53 
2926 -631 53 
2926 -632 52 
2926 -632 52 
2926 -632 52 
2925 -633 51 
2925 -633 51 
2925 -632 50 
2925 -632 50 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -632 51 
2925 -631 51 
2926 -631 52 
2926 -630 52 
2926 -630 52 
2926 -629 52 
2926 -629 52 
2926 -628 52 
2926 -628 52 
2926 -627 52 
2926 -626 52 
2926 -626 52 
2926 -625 52 
2926 -624 52 
2926 -624 52 
2925 -623 51 
2925 -622 51 
2925 -621 51 
2926 -620 51 
2926 -620 51 
2926 -619 51 
2926 -618 50 
2926 -617 50 
2927 -617 50 
2927 -616 50 
2927 -615 50 
2928 -614 50 
2928 -613 50 
2929 -612 50 
2930 -611 50 
2930 -610 50 
2931 -608 50 
2932 -607 50 
2933 -605 50 
2934 -603 51 
2935 -602 51 
2936 -600 51 
2937 -598 51 
2938 -596 51 
2939 -594 51 
2941 -591 51 
2942 -589 51 
2943 -586 51 
2945 -584 51 
2946 -581 51 
2948 -579 51 
2950 -576 51 
2951 -573 51 
2953 -570 51 
2955 -567 51 
2956 -564 51 
2958 -560 51 
2960 -557 51 
2962 -554 51 
2961 -547 45 
2964 -547 45 
2966 -547 45 
2968 -547 45 
2971 -547 45 
2974 -547 44 
2977 -547 44 
2980 -547 44 
2983 -547 44 
2989 -556 51 
2993 -562 51 
2996 -568 51 
2999 -573 51 
3003 -578 51 
3006 -583 51 
3010 -588 51 
3013 -593 51 
3017 -598 50 
3020 -603 50 
3024 -607 50 
3028 -612 50 
3031 -616 50 
3035 -620 50 
3039 -624 50 
3043 -628 50 
3046 -632 49 
3050 -635 49 
3054 -639 49 
3058 -642 49 
3062 -646 49 
3066 -649 49 
3070 -652 49 
3075 -655 49 
3079 -658 48 
3083 -660 48 
3087 -663 48 
3091 -665 48 
3096 -668 48 
3100 -670 48 
3104 -672 48 
3109 -674 47 
3113 -676 47 
3118 -678 47 
3122 -679 47 
3127 -681 47 
3131 -682 47 
3136 -683 47 
3141 -685 46 
3145 -686 46 
3150 -687 46 
3155 -688 46 
3160 -688 46 
3164 -689 45 
3169 -689 45 
3174 -690 45 
3179 -690 45 
3184 -690 44 
3189 -690 44 
3193 -690 44 
3198 -690 43 
3204 -690 44 
3209 -690 44 
3214 -690 44 
3220 -690 45 
3225 -689 45 
3231 -689 45 
3236 -688 45 
3241 -687 45 
3247 -686 45 
3252 -685 46 
3258 -684 46 
3263 -683 46 
3269 -682 46 
3275 -681 46 
3280 -679 46 
3286 -678 46 
3292 -676 46 
3297 -674 46 
3303 -672 46 
3309 -670 47 
3314 -668 47 
3320 -666 47 
3326 -664 47 
3332 -662 47 
3338 -659 47 
3344 -657 47 
3350 -654 47 
3356 -651 47 
3362 -649 47 
3368 -646 47 
3374 -643 47 
3380 -640 47 
3386 -637 47 
3392 -633 48 
3398 -630 48 
3404 -627 48 
3410 -623 48 
3417 -620 48 
3423 -616 48 
3429 -612 48 
3435 -608 48 
3442 -604 48 
3448 -600 48 
3454 -596 48 
3461 -592 48 
3467 -588 48 
3474 -583 48 
3480 -579 48 
3486 -575 48 
3493 -570 48 
3499 -565 48 
3506 -560 48 
3513 -556 48 
3519 -551 48 
3526 -546 49 
3532 -541 49 
3539 -535 49 
3546 -530 49 
3552 -525 49 
3559 -519 49 
3566 -514 49 
3572 -508 49 
3579 -503 49 
3586 -497 49 
3593 -491 49 
3600 -485 49 
3607 -480 49 
3613 -474 49 
3620 -467 49 
3627 -461 49 
3634 -455 49 
3637 -446 42 
3644 -446 42 
3651 -446 42 
3657 -446 42 
3664 -446 42 
3670 -446 42 
3677 -446 42 
3683 -446 42 
3689 -446 42 
3695 -446 42 
3701 -446 42 
3707 -446 42 
3713 -446 42 
3719 -446 42 
3724 -446 42 
3730 -446 42 
3736 -446 42 
3741 -446 42 
3747 -446 42 
3752 -446 42 
3761 -456 50 
3767 -461 50 
3772 -467 50 
3778 -472 49 
3783 -477 49 
3789 -483 49 
3794 -488 49 
3800 -493 49 
3805 -497 49 
3811 -502 49 
3817 -507 49 
3822 -511 49 
3828 -515 49 
3834 -519 48 
3840 -523 48 
3846 -527 48 
3851 -531 48 
3857 -535 48 
3863 -538 48 
3869 -542 48 
3875 -545 48 
3881 -548 48 
3887 -551 47 
3893 -554 47 
3899 -557 47 
3905 -560 47 
3911 -562 47 
3917 -565 47 
3923 -567 47 
3929 -569 47 
3936 -571 46 
3942 -573 46 
3948 -575 46 
3954 -577 46 
3961 -579 46 
3967 -580 46 
3973 -582 46 
3980 -583 45 
3986 -584 45 
3992 -585 45 
3999 -586 45 
4005 -587 45 
4011 -588 45 
4018 -588 44 
4024 -589 44 
4031 -589 44 
4037 -590 44 
4044 -590 43 
4050 -590 43 
4057 -590 43 
4063 -589 42 
4069 -590 43 
4076 -590 43 
4082 -590 44 
4088 -589 44 
4094 -589 44 
4100 -588 45 
4106 -588 45 
4112 -587 45 
4118 -586 45 
4123 -585 46 
4129 -584 46 
4134 -583 46 
4139 -582 46 
4144 -581 46 
4149 -579 47 
4154 -578 47 
4159 -576 47 
4164 -575 47 
4168 -573 47 
4173 -571 47 
4178 -569 48 
4182 -567 48 
4186 -565 48 
4190 -562 48 
4194 -560 48 
4198 -557 48 
4202 -555 48 
4206 -552 49 
4210 -549 49 
4214 -547 49 
4217 -544 49 
4221 -541 49 
4224 -538 49 
4227 -534 50 
4231 -531 50 
4234 -528 50 
4237 -524 50 
4240 -521 50 
4243 -517 50 
4245 -513 50 
4248 -510 51 
4251 -506 51 
4253 -502 51 
4256 -498 51 
4258 -494 51 
4261 -489 51 
4263 -485 51 
4265 -481 51 
4267 -476 52 
4269 -472 52 
4271 -467 52 
4273 -462 52 
4275 -457 52 
4276 -453 52 
4278 -448 52 
4280 -443 53 
4281 -438 53 
4283 -432 53 
4284 -427 53 
4285 -422 53 
4286 -416 53 
4288 -411 53 
4289 -405 54 
4286 -398 47 
4287 -398 47 
4288 -399 48 
4288 -399 49 
4287 -399 48 
4286 -398 47 
4285 -398 47 
4283 -398 46 
4282 -398 46 
4280 -398 46 
4278 -398 45 
4276 -397 45 
4274 -397 45 
4271 -397 45 
4269 -397 45 
4266 -397 45 
4263 -397 44 
4260 -397 44 
4257 -397 44 
4254 -397 44 
4251 -397 44 
4247 -397 44 
4244 -397 44 
4240 -397 44 
4237 -397 44 
4233 -397 44 
4229 -397 44 
4225 -397 44 
4221 -397 44 
4217 -397 44 
4213 -396 43 
4209 -397 43 
4205 -397 43 
4201 -396 43 
4197 -396 43 
4192 -396 43 
4188 -396 43 
4184 -396 43 
4179 -396 43 
4175 -396 43 
4171 -396 43 
4166 -396 43 
4162 -396 43 
4157 -396 43 
4153 -396 43 
4148 -396 43 
4144 -396 43 
4139 -396 43 
4134 -396 43 
4130 -396 43 
4129 -406 50 
4124 -411 50 
4119 -417 50 
4114 -422 50 
4110 -428 50 
4105 -433 50 
4100 -438 50 
4095 -443 50 
4090 -448 49 
4085 -452 49 
4080 -457 49 
4075 -461 49 
4070 -465 49 
4065 -470 49 
4060 -474 49 
4055 -478 49 
4049 -481 49 
4044 -485 48 
4039 -488 48 
4033 -492 48 
4028 -495 48 
4023 -498 48 
4017 -501 48 
4012 -504 48 
4006 -507 48 
4001 -510 47 
3995 -512 47 
3990 -515 47 
3984 -517 47 
3979 -519 47 
3973 -522 47 
3967 -524 47 
3962 -525 47 
3956 -527 46 
3950 -529 46 
3944 -530 46 
3939 -532 46 
3933 -533 46 
3927 -534 46 
3921 -535 46 
3915 -536 45 
3909 -537 45 
3903 -538 45 
3897 -539 45 
3891 -539 45 
3885 -540 44 
3879 -540 44 
3873 -540 44 
3866 -540 43 
3860 -540 43 
3854 -540 42 
3848 -540 43 
3842 -540 43 
3836 -540 44 
3830 -539 44 
3824 -539 44 
3818 -538 44 
3811 -538 45 
3805 -537 45 
3799 -536 45 
3793 -535 45 
3786 -534 45 
3780 -533 45 
3774 -532 45 
3767 -530 45 
3761 -529 46 
3754 -527 46 
3748 -526 46 
3741 -524 46 
3735 -522 46 
3728 -520 46 
3722 -518 46 
3715 -516 46 
3709 -514 46 
3702 -511 46 
3695 -509 46 
3689 -507 47 
3682 -504 47 
3675 -501 47 
3668 -498 47 
3662 -496 47 
3655 -493 47 
3648 -490 47 
3641 -486 47 
3634 -483 47 
3628 -480 47 
3621 -476 47 
3614 -473 47 
3607 -469 47 
3600 -466 47 
3593 -462 47 
3586 -458 47 
3579 -454 48 
3572 -450 48 
3566 -457 49 
3559 -462 49 
3552 -468 49 
3545 -473 49 
3538 -479 48 
3531 -484 48 
3523 -489 48 
3516 -494 48 
3509 -499 48 
3502 -503 48 
3495 -508 48 
3488 -512 48 
3481 -516 48 
3473 -521 48 
3466 -525 48 
3459 -529 47 
3452 -532 47 
3444 -536 47 
3437 -539 47 
3430 -543 47 
3422 -546 47 
3415 -549 47 
3407 -552 47 
3400 -555 47 
3393 -558 46 
3385 -561 46 
3378 -563 46 
3370 -566 46 
3363 -568 46 
3355 -570 46 
3348 -573 46 
3340 -575 46 
3333 -576 45 
3325 -578 45 
3317 -580 45 
3310 -581 45 
3302 -583 45 
3295 -584 45 
3287 -585 45 
3279 -586 44 
3272 -587 44 
3264 -588 44 
3256 -589 44 
3248 -590 44 
3240 -590 44 
3233 -591 43 
3225 -591 43 
3217 -591 43 
3209 -591 43 
3201 -591 42 
3193 -591 41 
3186 -591 42 
3178 -591 43 
3170 -591 43 
3163 -590 43 
3155 -590 43 
3147 -590 43 
3139 -589 44 
3131 -588 44 
3124 -587 44 
3116 -586 44 
3108 -585 44 
3100 -584 44 
3092 -583 44 
3084 -582 45 
3076 -580 45 
3068 -579 45 
3060 -577 45 
3052 -575 45 
3044 -573 45 
3036 -571 45 
3028 -569 45 
3020 -567 45 
3012 -565 45 
3004 -563 46 
2996 -560 46 
2988 -558 46 
2980 -555 46 
2972 -552 46 
2964 -550 46 
2956 -547 46 
2948 -544 46 
2940 -541 46 
2932 -538 46 
2924 -534 46 
2916 -531 46 
2908 -528 47 
2900 -524 47 
2892 -521 47 
2884 -517 47 
2876 -513 47 
2868 -509 47 
2860 -505 47 
2852 -501 47 
2844 -497 47 
2836 -493 47 
2827 -489 47 
2819 -485 47 
2811 -480 47 
2803 -476 47 
2795 -471 47 
2787 -466 47 
2778 -462 47 
2770 -457 48 
2762 -452 48 
2754 -447 48 
2745 -442 48 
2737 -437 48 
2729 -431 48 
2721 -426 48 
2712 -421 48 
2704 -415 48 
2696 -410 48 
2687 -404 48 
2679 -398 48 
2671 -393 48 
2662 -387 48 
2654 -381 48 
2645 -375 48 
2637 -369 48 
2629 -362 48 
2620 -356 48 
2612 -350 48 
2603 -344 48 
2595 -337 48 
2586 -331 48 
2578 -324 48 
2569 -317 49 
2561 -311 49 
2552 -304 49 
2544 -297 49 
2535 -290 49 
2527 -283 49 
2518 -276 49 
2510 -269 49 
2501 -261 49 
2493 -254 49 
2484 -247 49 
2476 -239 49 
2467 -232 49 
2458 -224 49 
2450 -216 49 
2453 -213 57 
2453 -205 57 
2453 -197 57 
2453 -189 57 
2453 -181 57 
2459 -182 47 
2470 -188 47 
2481 -193 47 
2491 -199 47 
2502 -204 47 
2513 -209 47 
2523 -214 47 
2534 -219 46 
2544 -224 46 
2555 -229 46 
2565 -233 46 
2576 -238 46 
2586 -242 46 
2597 -246 46 
2607 -250 46 
2618 -254 46 
2628 -258 46 
2638 -261 46 
2649 -265 45 
2659 -268 45 
2670 -272 45 
2680 -275 45 
2691 -278 45 
2701 -281 45 
2712 -284 45 
2722 -286 45 
2733 -289 45 
2743 -291 45 
2753 -294 44 
2764 -296 44 
2774 -298 44 
2785 -300 44 
2795 -302 44 
2806 -304 44 
2816 -305 44 
